timestamp,demand_mwh,pv_cf,wind_cf,weight,p_pv,p_wind,curt_pv,curt_wind,p_oil,p_gas,nse,reserve_shortfall,charge_total,discharge_total,soc_total,charge_2,discharge_2,soc_2,charge_4,discharge_4,soc_4,charge_8,discharge_8,soc_8
2019-10-02 09:00:00,1068.1591233670822,0.466,0.007,1.0,1167.8574859150176,5.282931791520276,0.0,0.0,0.0,213.63182467341645,0.0,0.0,318.61311901287206,0.0,312.2408566326146,0.0,-0.0,-0.0,-0.0,0.0,0.0,318.61311901287206,0.0,312.2408566326146
2019-10-02 10:00:00,1103.9635723728516,0.599,0.013,1.0,1463.9380572541347,9.811159041394797,37.234977216027346,0.0,0.0,220.79271447457032,0.0,0.0,804.9976764225527,214.41931802530425,880.0877362016603,-0.0,-0.0,0.0,258.2459417773215,214.41931802530425,32.030179616719096,546.7517346452312,0.0,848.0575565849412
2019-10-02 11:00:00,1128.1517960654342,0.68,0.022,1.0,1704.1697219360774,3.349391338822471,0.0,13.254108577384109,0.0,225.63035921308685,0.0,0.0,804.9976764225527,0.0,1668.9854590957618,-0.0,-0.0,-0.0,258.2459417773215,0.0,285.11120255849414,546.7517346452312,0.0,1383.8742565372677
2019-10-02 12:00:00,1127.3368774880755,0.713,0.044,1.0,1706.8671784130129,0.0,80.0048976758444,33.20699983241316,0.0,225.4673754976151,0.0,0.0,804.9976764225527,0.0,2457.8831819898633,-0.0,0.0,-0.0,258.2459417773215,0.0,538.1922255002692,546.7517346452312,0.0,1919.6909564895943
2019-10-02 13:00:00,1120.1878649365653,0.701,0.07,1.0,1701.1479683718048,0.0,55.65052438876887,52.829317915202765,0.0,224.03757298731307,0.0,0.0,804.9976764225527,0.0,3246.7809048839654,-0.0,0.0,-0.0,258.2459417773215,0.0,791.2732484420442,546.7517346452312,0.0,2455.507656441921
2019-10-02 14:00:00,1101.7280255646874,0.642,0.088,1.0,1608.936708063179,66.41399966482632,0.0,0.0,0.0,220.3456051129375,0.0,0.0,804.9976764225527,11.029389146297262,4024.3081235035334,-0.0,-0.0,-0.0,258.2459417773215,11.029389146297262,1032.983767109286,546.7517346452312,0.0,2991.3243563942474
2019-10-02 15:00:00,1069.4019872143099,0.519,0.114,1.0,1300.6824789482707,86.03631774761593,0.0,0.0,0.0,213.88039744286198,0.0,0.0,531.1972069244388,0.0,4544.881386289484,0.0,0.0,-0.0,0.0,0.0,1032.983767109286,531.1972069244388,0.0,3511.8976191801976
2019-10-02 16:00:00,1030.4015086528404,0.361,0.16,1.0,904.7136317925351,120.75272666332059,0.0,0.0,0.0,206.0803017305681,0.0,0.0,201.14515153358332,0.0,4742.003634792395,0.0,0.0,-0.0,0.0,0.0,1032.983767109286,201.14515153358332,0.0,3709.019867683109
2019-10-02 17:00:00,988.9102744788239,0.164,0.259,1.0,411.00563881987745,195.46847628625022,0.0,0.0,0.0,197.7820548957648,0.0,0.0,0.0,184.65410447693154,4551.63857863061,0.0,-0.0,-0.0,0.0,184.65410447693154,842.6187109475009,0.0,0.0,3709.019867683109
2019-10-02 18:00:00,998.4798939020428,0.003,0.337,1.0,7.518395832070929,254.335430534619,0.0,0.0,0.0,199.69597878040858,0.0,0.0,0.0,536.9300887549442,3998.1024046564407,0.0,-0.0,-0.0,0.0,258.2459417773215,576.3857812801591,0.0,278.68414697762273,3421.7166233762814
2019-10-02 19:00:00,1007.2735822793901,0.0,0.334,1.0,-0.0,252.07131690968174,0.0,0.0,0.0,201.45471645587804,0.0,0.0,0.0,553.7475489138303,3427.228642889605,0.0,0.0,-0.0,0.0,6.995814268599133,569.1736016218094,0.0,546.7517346452312,2858.055041267796
2019-10-02 20:00:00,946.6808424102657,0.0,0.299,1.0,-0.0,225.65665795208034,0.0,0.0,0.0,189.33616848205315,0.0,0.0,0.0,531.6880159761322,2879.0966676564794,0.0,-0.0,0.0,0.0,100.2860267877921,465.78594513954954,0.0,431.40198918834005,2413.3107225169297
2019-10-02 21:00:00,872.1762913591635,0.0,0.266,1.0,-0.0,200.7514080777705,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,193.56642500804153,2679.543652184271,0.0,0.0,-0.0,0.0,193.56642500804153,266.23292966734175,0.0,0.0,2413.3107225169297
2019-10-02 22:00:00,801.5042437661134,0.0,0.246,1.0,-0.0,185.6573172448554,0.0,0.0,0.0,177.85845827335152,0.0,0.0,0.0,437.9884682479065,2228.009148835914,0.0,-0.0,0.0,0.0,0.0,266.23292966734175,0.0,437.9884682479065,1961.7762191685724
2019-10-02 23:00:00,730.7609003687845,0.0,0.228,1.0,-0.0,172.07263549523185,0.0,0.0,0.0,146.1521800737569,0.0,0.0,0.0,412.5360847997958,1802.7142160526196,0.0,-0.0,0.0,0.0,0.0,266.23292966734175,0.0,412.5360847997958,1536.4812863852778
2019-10-03 00:00:00,669.3325854969166,0.0,0.22,1.0,-0.0,166.03499916206582,0.0,0.0,0.0,439.79119858294575,0.0,0.0,0.0,63.50638775190512,1737.243713215604,0.0,-0.0,0.0,0.0,0.0,266.23292966734175,0.0,63.50638775190512,1471.0107835482622
2019-10-03 01:00:00,634.1689052901504,0.0,0.21,1.0,-0.0,158.48795374560828,0.0,0.0,0.0,475.68095154454215,0.0,0.0,0.0,0.0,1737.243713215604,0.0,-0.0,-0.0,0.0,0.0,266.23292966734175,0.0,0.0,1471.0107835482622
2019-10-03 02:00:00,612.087651469014,0.0,0.194,1.0,-0.0,146.4126810792762,0.0,0.0,0.0,465.6749703897377,0.0,0.0,0.0,0.0,1737.243713215604,0.0,0.0,-0.0,0.0,0.0,266.23292966734175,0.0,0.0,1471.0107835482622
2019-10-03 03:00:00,600.5876586995512,0.0,0.173,1.0,-0.0,130.56388570471537,0.0,0.0,0.0,165.67497038973772,0.0,0.0,0.0,304.34880260509806,1423.4820610453999,0.0,-0.0,0.0,0.0,0.0,266.23292966734175,0.0,304.34880260509806,1157.249131378058
2019-10-03 04:00:00,603.7770346188869,0.0,0.155,1.0,-0.0,116.97920395509182,0.0,0.0,0.0,120.75540692377739,0.0,0.0,0.0,366.0424237400177,1046.1187376020825,0.0,-0.0,-0.0,0.0,0.0,266.23292966734175,0.0,366.0424237400177,779.8858079347408
2019-10-03 05:00:00,647.6026888305395,0.0,0.144,1.0,-0.0,108.67745399698852,0.0,0.0,0.0,420.7554069237774,0.0,0.0,0.0,118.16982790977356,924.2941727466459,0.0,0.0,-0.0,0.0,0.0,266.23292966734175,0.0,118.16982790977356,658.0612430793042
2019-10-03 06:00:00,724.3470860425139,0.0,0.139,1.0,-0.0,104.90393128875978,0.0,0.0,0.0,144.86941720850277,0.0,0.0,0.0,474.5737375452513,435.0428969267992,0.0,0.0,-0.0,0.0,258.2459417773215,-0.0,0.0,216.32779576792979,435.0428969267992
2019-10-03 07:00:00,846.2409875571257,0.062,0.132,1.0,155.38018052946586,99.6209994972395,0.0,0.0,0.0,169.24819751142513,0.0,0.0,0.0,421.9916100189952,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,421.9916100189952,-0.0
2019-10-03 08:00:00,960.4661227285455,0.269,0.104,1.0,674.14949294236,78.48927233115838,0.0,0.0,0.0,207.82735745502714,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 09:00:00,1036.32347227615,0.458,0.072,1.0,1147.8084303628286,54.33872699849426,0.0,0.0,0.0,207.26469445523,0.0,0.0,373.088379540403,0.0,365.626611949595,-0.0,0.0,0.0,0.0,-0.0,0.0,373.088379540403,0.0,365.626611949595
